Public Food Key,Classification,Name,Energy_kCal,Total_fibre_g,Has_High_Fibre,Category,Sub_Category,High_Cholesterol,High_Sugar,CVD
F009094,24302,"Taro, peeled, fresh, raw",112.09369024856596,3.5,True,Vegetables,Vegetables,2,0,2
F009093,24302,"Taro, peeled, fresh, boiled, drained",120.45889101338432,3.8,True,Vegetables,Vegetables,2,0,2
F009190,24601,"Tomato, cherry, raw",15.535372848948374,1.7,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009193,24601,"Tomato, common, raw",17.447418738049713,1.1,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009211,24601,"Tomato, roma, raw",17.68642447418738,1.2,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009208,24602,"Tomato, paste, with added salt",66.20458891013384,3.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009206,24602,"Tomato, paste, no added salt",63.5755258126195,3.6,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009209,24602,"Tomato, puree, commercial",23.422562141491394,1.5,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009217,24602,"Tomato, sundried",263.1453154875717,14.7,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009222,24602,"Tomato, whole, canned in tomato juice, undrained",19.120458891013385,1,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009221,24602,"Tomato, whole, canned in tomato juice, drained",21.03250478011472,1.3,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009340,24302,"Turnip, white, peeled, fresh, raw",22.466539196940726,1.7,True,Vegetables,Vegetables,2,0,2
F009339,24302,"Turnip, white, peeled, fresh, boiled, no added fat",24.1395793499044,1.8,True,Vegetables,Vegetables,2,0,2
F009491,24401,"Vine leaf, grape, canned",60.70745697896749,9.9,True,Vegetables,Vegetables,2,0,2
F009514,24801,"Water chestnut, peeled, canned, drained",52.34225621414914,2.7,True,Vegetables,Non-Starchy Vegetables,2,2,2
F009532,24401,"Watercress, raw",26.2906309751434,3.8,True,Vegetables,Vegetables,2,0,2
F009604,24001,"Yam, wild harvested, cooked",70.74569789674952,2.1,True,Vegetables,Vegetables,2,0,2
F009775,24702,"Zucchini, green skin, fresh, unpeeled, raw",15.535372848948374,1.1,True,Vegetables,Vegetables,2,0,2
F009774,24702,"Zucchini, green skin, fresh, unpeeled, fried, no added fat",21.988527724665392,1.6,True,Vegetables,Vegetables,2,0,2
F009773,24702,"Zucchini, green skin, fresh, unpeeled, boiled, drained",18.40344168260038,1.3,True,Vegetables,Vegetables,2,0,2
F009766,24702,"Zucchini, golden, fresh, unpeeled, raw",18.642447418738048,1,True,Vegetables,Vegetables,2,0,2
F009765,24702,"Zucchini, golden, fresh, unpeeled, fried, no added fat",26.52963671128107,1.4,True,Vegetables,Vegetables,2,0,2
F009764,24702,"Zucchini, golden, fresh, unpeeled, boiled, drained",22.22753346080306,1.2,True,Vegetables,Vegetables,2,0,2
